month,hour,DEWP,TEMP,Iws,Is,Ir,pm2.5
11,11,-8,0,193.17,0,0,44
11,12,-8,0,194.96,0,0,25
11,13,-8,0,196.75,0,0,24
11,14,-8,0,198.54,0,0,22
11,15,-8,0,200.33,0,0,19
11,16,-8,0,202.12,0,0,19
11,17,-8,0,203.91,0,0,11
11,18,-8,0,205.7,0,0,10
11,19,-8,0,207.49,0,0,11
11,20,-8,0,209.28,0,0,12
11,21,-8,0,211.07,0,0,10
11,22,-8,0,212.86,0,0,11
11,23,-8,0,214.65,0,0,12
11,0,-8,0,216.44,0,0,10
11,1,-8,0,218.23,0,0,16
11,2,-8,0,220.02,0,0,19
11,3,-8,0,221.81,0,0,17
11,4,-8,0,223.6,0,0,10
11,5,-8,0,225.39,0,0,9
11,6,-8,0,227.18,0,0,9
11,7,-8,0,228.97,0,0,20
11,8,-8,0,230.76,0,0,26
11,9,-8,0,232.55,0,0,21
11,10,-8,0,234.34,0,0,32
11,11,-8,0,236.13,0,0,47
11,12,-8,0,237.92,0,0,45
11,13,-8,0,239.71,0,0,50
11,14,-8,0,241.5,0,0,60
11,15,-6,0,243.29,0,0,70
11,16,-6,0,245.08,0,0,60
11,17,-4,-1,246.87,0,0,68
11,18,-4,-1,248.66,0,0,77
11,19,-4,-1,250.45,0,0,82
11,20,-4,-1,252.24,0,0,107
11,21,-4,-1,254.03,0,0,124
11,22,-4,-1,255.82,0,0,139
11,23,-4,-1,257.61,0,0,152
11,0,-4,-1,259.4,0,0,166
11,1,-4,-1,261.19,0,0,213
11,2,-4,-1,262.98,0,0,206
11,3,-4,-1,264.77,0,0,208
11,4,-4,-1,266.56,0,0,191
11,5,-4,-1,268.35,0,0,152
11,6,-4,-1,270.14,0,0,124
11,7,-4,-1,271.93,0,0,108
11,8,-4,-1,273.72,0,0,94
11,9,-4,-1,275.51,0,0,92
11,10,-4,-1,277.3,0,0,94
11,11,-4,-1,279.09,0,0,105
11,12,-4,-1,280.88,0,0,90
11,13,-4,-1,282.67,0,0,78
11,14,-4,-1,284.46,0,0,63
11,15,-4,-1,286.25,0,0,66
11,16,-4,-1,288.04,0,0,77
11,17,-4,-1,289.83,0,0,116
11,18,-4,-1,291.62,0,0,142
11,19,-4,-1,293.41,0,0,135
11,20,-4,-1,295.2,0,0,175
11,21,-4,-1,296.99,0,0,196
11,22,-4,-1,298.78,0,0,217
11,23,-4,-1,300.57,0,0,227
11,0,-4,-1,302.36,0,0,264
11,1,-4,-1,304.15,0,0,276
11,2,-4,-2,305.94,0,0,275
11,3,-4,-2,306.83,0,0,255
11,4,-4,-3,0.89,0,0,220
11,5,-4,-3,1.78,0,0,220
11,6,-5,-4,1.79,0,0,177
11,7,-5,-4,3.58,0,0,138
11,8,-4,-2,4.47,0,0,133
11,9,-2,1,1.79,0,0,129
11,10,-3,3,0.89,0,0,154
11,11,-4,5,1.78,0,0,197
11,12,-3,6,1.79,0,0,247
11,13,-3,8,1.79,0,0,288
11,14,-3,9,3.58,0,0,331
11,15,-2,9,5.37,0,0,400
11,16,-2,9,0.89,0,0,472
11,17,-2,5,0.89,0,0,467
11,18,-1,3,0.45,0,0,503
11,19,-1,3,0.89,0,0,503
11,20,-2,1,1.78,0,0,525
11,21,-2,1,3.57,0,0,504
11,22,-2,0,0.89,0,0,502
11,23,-2,0,0.89,0,0,504
11,0,-3,-1,0.89,0,0,521
11,1,-2,0,1.79,0,0,446
11,2,-3,-1,3.58,0,0,391
11,3,-3,-1,6.71,0,0,354
11,4,-3,-1,8.5,0,0,350
11,5,-3,-2,0.89,0,0,354
11,6,-3,-1,1.79,0,0,353
11,7,-3,-2,4.92,0,0,362
11,8,-1,0,8.05,0,0,339
11,9,1,4,11.18,0,0,325
11,10,1,5,12.97,0,0,336
11,11,0,7,14.76,0,0,346
11,12,0,8,0.89,0,0,299
11,13,1,9,1.79,0,0,307
11,14,2,9,4.92,0,0,304
11,15,2,9,6.71,0,0,307
11,16,2,8,7.6,0,0,324
11,17,2,7,0.89,0,0,361
11,18,2,6,0.89,0,0,438
11,19,2,5,0.89,0,0,476
11,20,2,4,1.78,0,0,503
11,21,3,5,2.67,0,0,470
11,22,2,4,3.56,0,0,480
11,23,2,4,0.89,0,0,482
11,0,2,3,0.89,0,0,535
11,1,1,3,1.78,0,0,569
11,2,0,1,4.91,0,0,562
11,3,0,0,8.04,0,0,485
11,4,-1,0,9.83,0,0,488
11,5,-1,0,11.62,0,0,470
11,6,-1,-1,13.41,0,0,453
11,7,-2,-1,15.2,0,0,466
11,8,1,2,18.33,0,0,466
11,9,2,4,21.46,0,0,501
11,10,3,7,0.89,0,0,559
11,11,1,9,1.78,0,0,557
11,12,2,11,1.79,0,0,540
11,13,1,12,5.81,0,0,364
11,14,-3,12,9.83,0,0,230
11,15,-2,13,13.85,0,0,185
11,16,0,10,0.89,0,0,135
11,17,-1,8,0.89,0,0,95
11,18,-1,4,1.78,0,0,106
11,19,-1,3,0.89,0,0,123
11,20,0,6,1.79,0,0,159
11,21,1,5,0.89,0,0,192
11,22,1,5,1.78,0,0,277
11,23,0,2,1.79,0,0,371
11,0,0,1,0.89,0,0,454
11,1,-1,1,0.89,0,0,422
11,2,-1,1,2.68,0,0,389
11,3,-1,0,3.57,0,0,328
11,4,-2,0,5.36,0,0,296
11,5,-2,1,7.15,0,0,282
11,6,-2,0,8.94,0,0,286
11,7,-2,0,12.07,0,0,271
11,8,-1,3,15.2,0,0,262
11,9,0,4,18.33,0,0,224
11,10,-1,8,21.46,0,0,200
11,11,-1,10,23.25,0,0,202
11,12,-2,11,1.79,0,0,219
11,13,-2,12,2.68,0,0,214
11,14,-2,13,3.57,0,0,200
11,15,-2,13,4.46,0,0,207
11,16,0,11,0.89,0,0,217
11,17,0,9,1.78,0,0,241
11,18,1,7,0.45,0,0,280
11,19,1,5,0.9,0,0,306
11,20,1,5,1.79,0,0,353
11,21,1,4,2.24,0,0,395
11,22,1,3,2.69,0,0,432
11,23,0,3,3.58,0,0,438
11,0,1,2,0.89,0,0,433
11,1,1,2,0.45,0,0,462
11,2,-1,1,3.13,0,0,439
11,3,0,2,4.92,0,0,398
11,4,0,2,6.71,0,0,355
11,5,1,3,9.84,0,0,316
11,6,1,4,12.97,0,0,287
11,7,-2,8,21.91,0,0,210
11,8,-7,10,29.96,0,0,139
11,9,-14,9,39.79,0,0,31
11,10,-12,9,51.86,0,0,28
11,11,-11,9,63.93,0,0,19
11,12,-12,10,76.89,0,0,16
11,13,-12,10,89.85,0,0,14
11,14,-12,10,101.92,0,0,10
11,15,-13,9,114.88,0,0,8
11,16,-13,9,126.06,0,0,10
11,17,-12,7,134.11,0,0,11
11,18,-13,7,143.05,0,0,11
11,19,-13,6,148.86,0,0,12
11,20,-13,2,153.78,0,0,18
11,21,-13,2,156.91,0,0,19
11,22,-11,0,158.7,0,0,11
11,23,-12,0,0.89,0,0,24
11,0,-11,1,1.79,0,0,19
11,1,-8,-2,0.45,0,0,25
11,2,-10,-1,1.34,0,0,23
11,3,-8,-3,1.79,0,0,49
11,4,-10,-5,0.89,0,0,55
11,5,-9,-6,1.78,0,0,68
11,6,-7,-4,2.23,0,0,66
11,7,-9,-5,1.79,0,0,73
11,8,-8,-2,3.58,0,0,69
11,9,-11,4,5.37,0,0,80
11,10,-11,5,8.5,0,0,46
11,13,-14,9,17.44,0,0,33
11,14,-14,10,1.79,0,0,24
11,15,-13,10,2.68,0,0,28
11,16,-12,8,3.13,0,0,43
11,17,-12,5,4.92,0,0,73
11,18,-12,4,6.71,0,0,69
11,19,-9,2,7.6,0,0,74
11,20,-9,1,0.89,0,0,91
11,21,-7,0,1.78,0,0,123
11,22,-7,-1,0.89,0,0,181
11,23,-7,-1,0.89,0,0,223
11,0,-7,-3,0.89,0,0,228
11,1,-9,-2,0.89,0,0,249
11,2,-9,-2,1.78,0,0,236
11,3,-9,-1,2.67,0,0,218
11,4,-8,-2,3.56,0,0,222
11,5,-8,-3,4.45,0,0,238
11,6,-7,-4,0.89,0,0,225
11,7,-8,-2,0.89,0,0,244
11,8,-5,-1,0.89,0,0,232
11,9,-7,3,0.89,0,0,203
11,10,-8,3,1.78,0,0,213
11,11,-7,6,1.79,0,0,241
11,12,-7,7,0.89,0,0,238
11,13,-8,7,1.79,0,0,213
11,14,-8,8,3.58,0,0,214
11,15,-7,8,7.6,0,0,201
11,16,-7,7,0.89,0,0,208
11,17,-6,5,1.78,0,0,217
11,18,-4,3,0.89,0,0,258
11,19,-6,4,1.79,0,0,251
11,20,-6,5,3.58,0,0,235
11,21,-6,2,5.37,0,0,240
11,22,-6,3,7.16,0,0,253
11,23,-6,3,8.95,0,0,264
11,0,-6,-1,9.84,0,0,256
11,1,-6,-1,11.63,0,0,238
11,2,-6,-1,13.42,0,0,223
11,3,-6,-1,15.21,0,0,225
11,4,-6,0,18.34,0,0,194
11,5,-6,0,0.89,0,0,181
11,6,-5,-1,4.92,0,0,88
11,7,-11,5,10.73,0,0,27
11,8,-14,5,14.75,0,0,19
11,9,-15,6,21.9,0,0,17
11,10,-16,5,33.08,0,0,17
11,11,-16,6,45.15,0,0,17
11,12,-16,6,56.33,0,0,18
11,13,-16,7,64.38,0,0,17
11,14,-17,6,73.32,0,0,16
11,15,-17,6,82.26,0,0,12
11,16,-16,6,90.31,0,0,13
11,17,-16,5,94.33,0,0,16
11,18,-16,4,97.46,0,0,12
11,19,-17,3,102.38,0,0,30
11,20,-16,2,108.19,0,0,19
11,21,-15,0,112.21,0,0,22
11,22,-16,0,1.79,0,0,22
11,23,-13,-3,3.13,0,0,23
11,0,-13,-4,4.92,0,0,16
11,1,-13,-3,5.81,0,0,26
11,2,-10,-4,0.45,0,0,24
11,3,-12,-5,1.79,0,0,20
11,4,-12,-3,4.92,0,0,28
11,5,-12,-4,6.71,0,0,23
11,6,-11,-6,0.89,0,0,22
11,7,-11,-7,1.79,0,0,45
11,8,-11,-4,1.79,0,0,62
11,9,-10,-2,3.58,0,0,63
11,10,-12,0,5.37,0,0,80
11,11,-12,3,0.89,0,0,55
11,12,-12,5,2.68,0,0,49
11,13,-14,6,3.13,0,0,54
11,14,-14,7,7.15,0,0,57
11,15,-14,7,12.07,0,0,54
11,16,-14,6,16.09,0,0,52
11,17,-14,5,1.79,0,0,63
11,18,-11,1,1.79,0,0,105
11,19,-9,-3,3.58,0,0,106
11,20,-10,-2,4.47,0,0,104
11,21,-10,-4,5.36,0,0,146
11,22,-10,-2,6.25,0,0,177
11,23,-10,-3,1.79,0,0,168
11,0,-9,-2,2.68,0,0,142
11,1,-10,-6,5.81,0,0,120
11,2,-10,-5,7.6,0,0,94
11,3,-10,-4,8.49,0,0,89
11,4,-9,-5,0.89,0,0,85
11,5,-10,-6,0.89,0,0,62
11,6,-10,-6,2.68,0,0,70
11,7,-10,-6,3.57,0,0,80
11,8,-9,-6,0.89,0,0,94
11,9,-7,-2,3.13,0,0,93
11,10,-8,-1,6.26,0,0,96
11,11,-11,1,8.05,0,0,96
11,12,-12,3,0.89,0,0,124
11,13,-12,3,1.79,0,0,137
11,14,-12,4,0.89,0,0,127
11,15,-12,4,1.78,0,0,130
11,16,-12,4,1.79,0,0,135
11,17,-12,3,1.79,0,0,127
11,18,-11,3,3.13,0,0,148
11,19,-11,2,6.26,0,0,159
11,20,-8,-2,0.89,0,0,206
11,21,-8,-3,1.78,0,0,174
11,22,-8,-3,2.67,0,0,156
11,23,-19,8,13.86,0,0,56
11,0,-21,7,27.72,0,0,43
11,1,-23,6,43.81,0,0,61
11,2,-23,4,56.77,0,0,69
11,3,-22,3,68.84,0,0,49
11,4,-20,2,77.78,0,0,30
11,5,-20,1,86.72,0,0,21
11,6,-20,1,94.77,0,0,12
11,7,-18,0,101.92,0,0,20
11,8,-21,0,105.05,0,0,19
11,9,-22,1,117.12,0,0,12
11,10,-22,2,129.19,0,0,13
11,11,-22,2,140.37,0,0,11
11,12,-22,3,148.42,0,0,8
11,13,-22,4,155.57,0,0,7
11,14,-22,4,161.38,0,0,8
11,15,-22,3,164.51,0,0,9
11,16,-20,3,166.3,0,0,12
11,17,-19,1,3.13,0,0,18
11,18,-17,0,3.13,0,0,32
11,19,-17,-2,6.26,0,0,43
11,20,-16,-2,8.05,0,0,41
11,21,-16,-3,9.84,0,0,35
11,22,-15,-3,11.63,0,0,45
11,23,-13,-4,0.89,0,0,46
11,0,-11,-5,1.79,0,0,47
11,1,-13,-4,3.58,0,0,59
11,2,-14,-4,5.37,0,0,83
11,3,-13,-5,0.89,0,0,74
11,4,-14,-5,1.78,0,0,74
11,5,-14,-5,2.67,0,0,74
11,6,-13,-6,0.89,0,0,64
11,7,-12,-6,2.68,0,0,79
11,8,-12,-6,1.79,0,0,97
11,9,-13,-3,1.79,0,0,142
11,10,-13,-1,0.89,0,0,150
11,11,-14,1,1.79,0,0,173
11,12,-14,3,0.89,0,0,136
11,13,-14,4,1.78,0,0,141
11,14,-15,5,2.67,0,0,148
11,15,-12,5,1.79,0,0,184
11,16,-12,4,3.58,0,0,202
11,17,-12,1,0.89,0,0,229
11,18,-12,0,2.68,0,0,268
11,19,-10,-1,0.89,0,0,281
11,20,-9,-3,1.78,0,0,316
11,21,-9,-2,0.89,0,0,354
11,22,-8,-3,0.89,0,0,360
11,23,-10,-3,1.78,0,0,379
11,0,-9,-5,2.67,0,0,443
11,1,-9,-6,0.89,0,0,418
11,2,-9,-2,0.89,0,0,376
11,3,-9,-3,1.78,0,0,309
11,4,-9,-4,0.89,0,0,248
11,5,-8,-4,2.68,0,0,166
11,6,-8,-4,4.47,0,0,154
11,7,-7,-3,7.6,0,0,159
11,8,-5,0,9.39,0,0,144
11,9,-4,1,0.89,0,0,124
11,10,-4,2,1.79,0,0,121
11,11,-4,2,3.58,0,0,121
11,12,-2,3,6.71,0,0,136
11,13,-2,4,9.84,0,0,130
11,14,-1,4,11.63,0,0,103
11,15,-1,4,0.89,0,0,98
11,16,-1,4,1.78,0,0,111
11,17,-1,2,2.67,0,0,130
11,18,-2,-1,3.56,0,0,168
11,19,-1,0,4.45,0,0,179
11,20,-3,-2,5.34,0,0,173
11,21,-2,-1,0.89,0,0,174
11,22,-3,-2,2.68,0,0,172
11,23,-2,-1,4.47,0,0,213
11,0,-3,-2,6.26,0,0,236
11,1,-4,-3,9.39,0,0,267
11,2,-4,-3,11.18,0,0,237
11,3,-4,-3,12.97,0,0,236
11,4,-5,-4,13.86,0,0,198
11,5,-5,-5,15.65,0,0,176
11,6,-5,-4,0.89,0,0,159
11,7,-5,-5,1.78,0,0,170
11,8,-5,-4,2.67,0,0,164
11,9,-3,-2,0.89,0,0,170
11,10,-1,-1,0.89,0,0,182
11,11,-1,0,1.78,0,0,240
11,12,0,1,2.67,0,0,256
11,13,0,2,1.79,0,0,261
11,14,0,3,3.58,0,0,247
11,15,0,3,0.89,0,0,242
11,16,0,2,0.89,0,0,237
11,17,-1,2,0.89,0,0,236
11,18,0,2,1.79,0,0,247
11,19,0,2,3.58,0,0,234
11,20,0,2,0.89,0,0,245
11,21,0,2,1.78,0,0,243
11,22,0,2,1.79,0,0,249
11,23,0,2,3.58,0,0,249
12,0,0,1,0.89,0,0,259
12,1,0,1,1.78,0,0,256
12,2,0,1,2.67,0,0,252
12,3,-1,1,3.56,0,0,248
12,4,-1,1,4.01,0,0,239
12,5,-1,1,4.9,0,0,238
12,6,-1,1,1.79,0,0,239
12,7,-1,0,0.89,0,0,245
12,8,-1,0,0.89,0,0,235
12,9,-1,0,1.78,0,0,233
12,10,-1,0,2.67,0,0,248
12,11,-1,0,1.79,0,0,258
12,12,-1,1,3.58,0,0,264
12,13,-1,1,0.89,0,0,261
12,14,-1,1,1.78,0,0,276
12,15,-1,1,2.67,0,0,268
12,16,-1,1,3.56,0,0,259
12,17,-1,1,4.45,0,0,257
12,18,-1,1,1.79,0,0,266
12,19,-1,1,0.89,0,0,271
12,20,-1,1,1.79,0,0,264
12,21,-2,0,4.92,0,0,288
12,22,-2,0,8.94,0,0,284
12,23,-1,0,12.07,0,0,275
12,0,-2,0,15.2,0,0,270
12,1,-2,0,18.33,0,0,259
12,2,-2,0,22.35,0,0,240
12,3,-2,0,25.48,0,0,218
12,4,-1,1,29.5,0,0,235
12,5,-9,6,35.31,0,0,142
12,6,-11,8,42.46,0,0,128
12,7,-14,7,48.27,0,0,85
12,8,-14,8,57.21,0,0,71
12,9,-14,8,68.39,0,0,61
12,10,-14,6,83.59,0,0,39
12,11,-14,5,97.45,0,0,33
12,12,-17,4,112.65,0,0,26
12,13,-19,3,129.64,0,0,22
12,14,-19,3,142.6,0,0,14
12,15,-18,3,151.54,0,0,19
12,16,-18,2,159.59,0,0,12
12,17,-18,2,166.74,0,0,14
12,18,-18,1,173.89,0,0,13
12,19,-16,-1,3.13,0,0,17
12,20,-15,-1,4.02,0,0,21
12,21,-15,-2,3.13,0,0,17
12,22,-15,-2,7.15,0,0,25
12,23,-16,-3,3.13,0,0,23
12,0,-15,-3,4.02,0,0,15
12,1,-15,-3,1.79,0,0,23
12,2,-15,-4,0.89,0,0,22
12,3,-14,-5,3.13,0,0,16
12,4,-15,-4,4.92,0,0,11
12,5,-14,-5,8.05,0,0,13
12,6,-13,-6,0.89,0,0,28
12,7,-14,-5,1.78,0,0,36
12,8,-12,-7,2.67,0,0,41
12,9,-11,-3,1.79,0,0,107
12,10,-12,-1,3.58,0,0,72
12,11,-12,1,5.37,0,0,72
12,12,-14,2,1.79,0,0,72
12,13,-14,5,4.02,0,0,73
12,14,-14,6,8.04,0,0,65
12,15,-13,4,1.79,0,0,58
12,16,-12,3,1.79,0,0,71
12,17,-11,-1,1.79,0,0,69
12,18,-11,-2,1.79,0,0,88
12,19,-11,-3,0.89,0,0,146
12,20,-9,-4,0.89,0,0,162
12,21,-11,-2,0.89,0,0,174
12,22,-11,-4,1.78,0,0,193
12,23,-10,-5,1.79,0,0,167
12,0,-10,-5,4.92,0,0,193
12,1,-10,-4,8.05,0,0,167
12,2,-10,-5,9.84,0,0,145
12,3,-10,-3,12.97,0,0,128
12,4,-10,-5,14.76,0,0,129
12,5,-10,-3,16.55,0,0,122
12,6,-10,-3,19.68,0,0,158
12,7,-10,-5,22.81,0,0,154
12,8,-9,-5,0.89,0,0,133
12,9,-8,-1,3.13,0,0,100
12,10,-9,2,0.89,0,0,113
12,11,-10,3,1.79,0,0,139
12,12,-11,5,1.79,0,0,120
12,13,-11,6,1.79,0,0,116
12,14,-11,7,0.89,0,0,118
12,15,-10,7,1.78,0,0,121
12,16,-10,6,2.67,0,0,127
12,17,-9,4,3.56,0,0,173
12,18,-9,0,1.79,0,0,216
12,19,-8,0,0.89,0,0,233
12,20,-7,-1,1.34,0,0,248
12,21,-7,-2,2.23,0,0,281
12,22,-7,-3,1.79,0,0,273
12,23,-7,-3,0.89,0,0,309
12,0,-7,-1,1.79,0,0,322
12,1,-7,-1,5.81,0,0,271
12,2,-7,-1,8.94,0,0,204
12,3,-7,-3,12.07,0,0,169
12,4,-8,-3,15.2,0,0,130
12,5,-8,-2,18.33,0,0,161
12,6,-7,-2,21.46,0,0,153
12,7,-7,0,25.48,0,0,125
12,8,-8,2,28.61,0,0,113
12,9,-7,5,31.74,0,0,35
12,10,-7,9,4.02,0,0,22
12,11,-8,12,4.02,0,0,16
12,12,-8,12,8.04,0,0,18
12,13,-8,13,12.06,0,0,27
12,14,-10,11,21.89,0,0,16
12,15,-11,11,31.72,0,0,22
12,16,-10,9,41.55,0,0,11
12,17,-11,7,50.49,0,0,9
12,18,-11,6,56.3,0,0,10
12,19,-12,5,63.45,0,0,10
12,20,-13,4,69.26,0,0,11
12,21,-14,4,77.31,0,0,11
12,22,-15,3,85.36,0,0,8
12,23,-15,3,95.19,0,0,9
12,0,-15,2,104.13,0,0,11
12,1,-15,1,112.18,0,0,9
12,2,-16,2,122.01,0,0,9
12,3,-15,1,134.97,0,0,10
12,4,-16,0,147.93,0,0,10
12,5,-16,0,159.11,0,0,9
12,6,-15,0,168.05,0,0,9
12,7,-16,-1,177.88,0,0,17
12,8,-16,-1,186.82,0,0,15
12,9,-18,0,193.97,0,0,15
12,10,-18,1,203.8,0,0,19
12,11,-18,2,212.74,0,0,15
12,12,-19,3,222.57,0,0,15
12,13,-21,4,231.51,0,0,13
12,14,-20,4,240.45,0,0,16
12,15,-20,4,247.6,0,0,14
12,16,-21,4,255.65,0,0,13
12,17,-20,4,260.57,0,0,12
12,18,-21,3,264.59,0,0,16
12,19,-20,4,4.02,0,0,20
12,20,-19,3,8.04,0,0,32
12,21,-18,2,9.83,0,0,40
12,22,-16,1,12.96,0,0,46
12,23,-17,1,14.75,0,0,44
12,0,-17,2,17.88,0,0,61
12,1,-13,-2,0.89,0,0,53
12,2,-18,1,3.13,0,0,45
12,3,-18,1,3.13,0,0,43
12,4,-18,1,6.26,0,0,43
12,5,-19,2,1.79,0,0,46
12,6,-13,-3,1.79,0,0,76
12,7,-11,-3,3.58,0,0,94
12,8,-11,-3,4.47,0,0,127
12,9,-14,2,7.6,0,0,68
12,10,-18,5,4.02,0,0,74
12,11,-17,6,1.79,0,0,27
12,12,-20,7,4.02,0,0,23
12,13,-19,7,4.02,0,0,83
12,14,-17,7,8.04,0,0,41
12,15,-17,6,12.96,0,0,50
12,16,-17,6,17.88,0,0,46
12,17,-16,4,21.9,0,0,53
12,18,-16,4,26.82,0,0,41
12,19,-16,4,30.84,0,0,50
12,20,-17,5,35.76,0,0,49
12,21,-16,5,40.68,0,0,56
12,22,-14,1,0.89,0,0,52
12,23,-12,-3,1.79,0,0,67
12,0,-11,-1,0.89,0,0,93
12,1,-11,-1,0.45,0,0,100
12,2,-10,0,3.13,0,0,73
12,3,-11,0,4.92,0,0,46
12,4,-8,2,9.84,0,0,40
12,5,-10,2,13.86,0,0,62
12,6,-12,2,21.01,0,0,29
12,7,-10,0,1.79,0,0,28
12,8,-9,-2,3.58,0,0,19
12,9,-10,2,1.79,0,0,26
12,10,-12,5,3.58,0,0,38
12,11,-12,6,6.71,0,0,36
12,12,-12,6,11.63,0,0,27
12,13,-12,7,1.79,0,0,21
12,14,-12,7,3.13,0,0,16
12,15,-13,8,6.26,0,0,13
12,16,-15,7,11.18,0,0,9
12,17,-16,6,16.1,0,0,18
12,18,-15,5,20.12,0,0,13
12,19,-16,4,21.91,0,0,20
12,20,-15,1,23.7,0,0,29
12,21,-14,1,0.89,0,0,61
12,22,-9,-2,1.79,0,0,52
12,23,-10,-1,2.68,0,0,77
12,0,-10,-2,4.47,0,0,116
12,1,-10,-2,0.89,0,0,126
12,2,-9,-2,1.79,0,0,132
12,3,-8,-3,2.68,0,0,151
12,4,-8,-2,5.81,0,0,158
12,5,-8,-3,6.7,0,0,152
12,6,-8,-3,0.89,0,0,154
12,7,-8,-3,1.79,0,0,155
12,8,-8,-3,3.58,0,0,185
12,9,-7,-1,0.89,0,0,146
12,10,-8,0,1.78,0,0,159
12,11,-7,2,1.79,0,0,212
12,12,-7,3,3.58,0,0,209
12,13,-7,4,5.37,0,0,215
12,14,-8,5,0.89,0,0,211
12,15,-8,5,3.13,0,0,218
12,16,-9,4,4.92,0,0,220
12,17,-8,2,0.45,0,0,238
12,18,-8,0,3.13,0,0,243
12,19,-8,1,0.89,0,0,257
12,20,-8,2,3.13,0,0,257
12,21,-7,1,4.92,0,0,254
12,22,-7,0,6.71,0,0,246
12,23,-7,0,8.5,0,0,241
12,0,-7,-2,10.29,0,0,230
12,1,-7,-2,12.08,0,0,218
12,2,-7,-2,15.21,0,0,215
12,3,-6,-1,18.34,0,0,212
12,4,-7,-3,21.47,0,0,231
12,5,-7,-1,23.26,0,0,237
12,6,-7,-2,25.05,0,0,230
12,7,-7,-3,0.89,0,0,231
12,8,-6,2,5.81,0,0,221
12,9,-8,7,12.07,0,0,180
12,10,-9,7,23.25,0,0,38
12,11,-11,6,38.45,0,0,29
12,12,-12,6,53.65,0,0,35
12,13,-15,7,66.61,0,0,28
12,14,-18,4,86.73,0,0,25
12,15,-18,4,103.72,0,0,25
12,16,-18,2,119.81,0,0,19
12,17,-19,1,131.88,0,0,18
12,18,-20,0,143.95,0,0,13
12,19,-18,-1,152.89,0,0,10
12,20,-19,-1,161.83,0,0,11
12,21,-18,-2,168.98,0,0,14
12,22,-18,-3,173.9,0,0,16
12,23,-17,-3,179.71,0,0,19
12,0,-18,-4,182.84,0,0,17
12,1,-18,-3,185.97,0,0,36
12,2,-18,-5,0.89,0,0,18
12,3,-18,-5,1.79,0,0,14
12,4,-17,-6,3.58,0,0,16
12,5,-16,-10,6.71,0,0,22
12,6,-16,-6,10.73,0,0,23
12,7,-16,-6,13.86,0,0,19
12,8,-15,-6,3.13,0,0,23
12,9,-13,-3,4.92,0,0,35
12,10,-15,-1,8.94,0,0,47
12,11,-17,1,16.09,0,0,40
12,12,-17,2,21.01,0,0,41
12,13,-17,2,25.93,0,0,36
12,14,-17,2,31.74,0,0,49
12,15,-17,2,37.55,0,0,47
12,16,-17,1,42.47,0,0,46
12,17,-15,-1,44.26,0,0,34
12,18,-15,-2,46.05,0,0,43
12,19,-15,-3,47.84,0,0,53
12,20,-14,-3,49.63,0,0,82
12,21,-13,-3,52.76,0,0,116
12,22,-12,-4,54.55,0,0,122
12,23,-11,-4,0.89,0,0,119
12,0,-11,-5,0.89,0,0,109
12,1,-10,-5,0.89,0,0,131
12,2,-11,-5,1.78,0,0,112
12,3,-11,-5,0.89,0,0,115
12,4,-11,-5,0.89,0,0,102
12,5,-12,-7,4.02,0,0,105
12,6,-11,-6,7.15,0,0,100
12,7,-11,-7,10.28,0,0,101
12,8,-10,-5,13.41,0,0,107
12,9,-10,-3,17.43,0,0,94
12,10,-10,-1,21.45,0,0,87
12,11,-12,0,25.47,0,0,100
12,12,-12,1,28.6,0,0,95
12,13,-11,2,31.73,0,0,101
12,14,-11,2,33.52,0,0,104
12,15,-11,2,1.79,0,0,118
12,16,-11,2,1.79,0,0,117
12,17,-11,1,0.89,0,0,113
12,18,-9,-1,1.79,0,0,109
12,19,-8,-1,0.45,0,0,122
12,20,-8,-2,1.34,0,0,139
12,21,-7,0,2.23,0,0,140
12,22,-6,-1,1.79,0,0,179
12,23,-13,0,5.81,0,0,171
12,0,-13,-1,12.96,0,0,140
12,1,-13,-2,21.01,0,0,15
12,2,-16,-3,28.16,0,0,11
12,3,-18,-4,36.21,0,0,8
12,4,-19,-4,43.36,0,0,6
12,5,-18,-5,50.51,0,0,7
12,6,-19,-5,57.66,0,0,10
12,7,-21,-6,63.47,0,0,16
12,8,-22,-6,69.28,0,0,13
12,9,-23,-5,75.09,0,0,19
12,10,-24,-5,82.24,0,0,19
12,11,-24,-5,88.05,0,0,18
12,12,-24,-5,95.2,0,0,17
12,13,-24,-4,101.01,0,0,20
12,14,-24,-3,105.93,0,0,15
12,15,-24,-3,110.85,0,0,18
12,16,-24,-4,115.77,0,0,18
12,17,-24,-5,118.9,0,0,9
12,18,-23,-7,1.79,0,0,17
12,19,-23,-6,3.13,0,0,19
12,20,-22,-6,6.26,0,0,22
12,21,-22,-6,10.28,0,0,27
12,22,-23,-6,15.2,0,0,21
12,23,-22,-7,20.12,0,0,15
12,0,-23,-8,24.14,0,0,16
12,1,-23,-9,25.93,0,0,24
12,2,-22,-10,3.13,0,0,17
12,3,-22,-11,7.15,0,0,13
12,4,-22,-11,12.07,0,0,20
12,5,-23,-11,13.86,0,0,17
12,6,-23,-11,15.65,0,0,19
12,7,-22,-11,19.67,0,0,15
12,8,-21,-11,23.69,0,0,23
12,9,-22,-7,27.71,0,0,22
12,10,-23,-6,33.52,0,0,20
12,11,-23,-6,39.33,0,0,23
12,12,-23,-5,45.14,0,0,22
12,13,-23,-4,52.29,0,0,16
12,14,-23,-4,60.34,0,0,16
